date,end_time,mac,start_time,passenger
2018-03-06,11:25:56,46:ba:e7:13:6c:58,11:25:56,0
2018-03-06,11:26:00,de:e1:ae:f3:ac:8e,11:26:00,0
2018-03-06,11:26:10,86:51:be:63:b3:af,11:26:10,0
2018-03-06,11:26:11,72:7b:ce:73:de:cb,11:26:11,0
2018-03-06,11:26:33,4a:47:02:67:00:b5,11:26:29,0
2018-03-06,11:26:34,8c:f5:a3:ad:6b:18,11:26:34,0
2018-03-06,11:27:03,40:49:0F:B9:87:7A,11:26:43,0
2018-03-06,11:27:03,00:04:4B:74:9D:1F,11:26:43,0
2018-03-06,11:26:43,de:4c:c9:64:d3:12,11:26:43,0
2018-03-06,11:26:58,92:15:94:6c:e2:cc,11:26:57,0
2018-03-06,11:26:58,d6:40:c7:f6:32:10,11:26:58,0
2018-03-06,11:37:04,84:a1:34:e1:68:b7,11:27:01,0
2018-03-06,11:27:12,a6:ee:df:68:7c:f5,11:27:12,0
2018-03-06,11:31:39,b8:d7:af:1e:79:e0,11:27:16,0
2018-03-06,11:27:32,ce:35:61:8c:8d:f4,11:27:32,0
2018-03-06,11:27:52,d2:aa:6f:db:e9:0e,11:27:52,0
2018-03-06,11:27:58,a6:b5:fa:a6:05:c4,11:27:58,0
2018-03-06,11:28:14,0e:13:28:41:4e:a0,11:28:12,0
2018-03-06,11:28:15,26:11:00:e7:ef:da,11:28:15,0
2018-03-06,11:28:49,be:35:5d:29:58:d8,11:28:49,0
2018-03-06,11:29:03,1e:ee:4a:d2:8c:68,11:29:03,0
2018-03-06,11:37:49,dc:ef:ca:e6:a6:82,11:29:07,0
2018-03-06,11:29:07,5e:30:98:20:36:ca,11:29:07,0
2018-03-06,11:32:17,76:2c:56:34:c8:29,11:29:15,0
2018-03-06,11:29:17,96:0c:ba:bf:1d:7a,11:29:17,0
2018-03-06,11:29:17,e2:f8:3e:f6:18:a3,11:29:17,0
2018-03-06,11:29:58,f8:59:71:4e:c6:d1,11:29:17,0
2018-03-06,11:29:48,68:27:37:53:AA:D1,11:29:22,0
2018-03-06,11:31:16,7e:08:58:d7:90:99,11:29:42,0
2018-03-06,11:29:47,3e:35:2a:f6:56:e6,11:29:47,0
2018-03-06,11:30:01,7e:96:c5:ad:d6:fc,11:30:01,0
2018-03-06,11:30:03,ca:1c:aa:af:ce:93,11:30:03,0
2018-03-06,11:30:17,8a:2e:f4:e7:cf:99,11:30:17,0
2018-03-06,11:30:21,8e:bc:bd:3b:20:dc,11:30:21,0
2018-03-06,11:30:21,36:a5:a2:29:46:fb,11:30:21,0
2018-03-06,11:30:22,fa:e2:ea:48:87:3e,11:30:22,0
2018-03-06,11:30:47,C8:29:2A:07:5E:79,11:30:24,0
2018-03-06,11:30:47,D0:2B:20:A9:CC:51,11:30:24,0
2018-03-06,11:35:25,d0:2b:20:a9:cc:6d,11:30:38,0
2018-03-06,11:30:40,1a:35:54:38:64:fe,11:30:40,0
2018-03-06,11:31:08,28:f0:76:47:c2:30,11:30:48,0
2018-03-06,11:30:48,5a:0a:2b:76:ca:69,11:30:48,0
2018-03-06,11:30:55,b8:bb:af:2a:b6:92,11:30:55,0
2018-03-06,11:31:49,6e:c2:2a:ea:f0:1d,11:31:04,0
2018-03-06,11:31:27,c2:9a:48:91:f3:03,11:31:27,0
2018-03-06,11:31:32,be:73:20:bc:91:90,11:31:32,0
2018-03-06,11:31:47,b2:3d:03:a9:62:e9,11:31:47,0
2018-03-06,11:32:06,da:a1:19:6f:7a:16,11:32:06,0
2018-03-06,11:32:40,E4:7D:BD:1F:63:F1,11:32:14,0
2018-03-06,11:32:41,da:a1:19:f9:51:f0,11:32:41,0
2018-03-06,11:32:51,a2:4a:08:89:b1:b6,11:32:51,0
2018-03-06,11:34:18,42:74:db:6c:13:07,11:33:17,0
2018-03-06,11:33:19,12:ce:3a:fc:9c:c2,11:33:19,0
2018-03-06,11:33:20,b2:e4:29:b8:36:96,11:33:20,0
2018-03-06,11:33:51,00:1D:31:0C:09:FF,11:33:22,0
2018-03-06,11:33:28,ae:ae:74:be:9d:dd,11:33:28,0
2018-03-06,11:33:54,32:a3:fd:b4:88:9e,11:33:54,0
2018-03-06,11:33:59,2a:ed:3f:4e:7b:b9,11:33:59,0
2018-03-06,11:34:19,0a:66:c9:29:ec:a3,11:34:19,0
2018-03-06,11:34:23,22:98:9b:76:a4:a7,11:34:23,0
2018-03-06,11:34:47,74:5E:1C:D8:0B:43,11:34:27,0
2018-03-06,11:35:26,ac:bc:32:a6:8d:1b,11:34:32,0
2018-03-06,11:34:32,36:f5:bc:68:c6:34,11:34:32,0
2018-03-06,11:34:42,f8:e9:03:c9:f3:3c,11:34:37,0
2018-03-06,11:34:40,22:d6:96:50:be:6c,11:34:40,0
2018-03-06,11:35:01,18:b4:30:d9:e7:4f,11:35:01,0
2018-03-06,11:35:16,c6:f4:25:08:76:18,11:35:16,0
2018-03-06,11:35:17,be:82:05:35:92:fe,11:35:17,0
2018-03-06,11:35:22,ea:c2:0d:f4:5c:f5,11:35:22,0
2018-03-06,11:35:27,1a:31:6e:5b:df:7e,11:35:27,0
2018-03-06,11:35:54,00:06:66:8E:DB:56,11:35:34,0
2018-03-06,11:35:35,0a:6d:6f:b8:94:5c,11:35:35,0
2018-03-06,11:35:56,3a:35:bc:67:87:80,11:35:37,0
2018-03-06,11:35:42,66:5f:6f:22:da:b1,11:35:42,0
2018-03-06,11:35:49,3e:e0:57:c8:f0:55,11:35:49,0
2018-03-06,11:35:54,96:ce:ca:31:5a:c4,11:35:54,0
2018-03-06,11:36:08,2a:2d:48:3a:6e:b0,11:36:08,0
2018-03-06,11:36:09,c2:e0:81:18:56:ac,11:36:09,0
2018-03-06,11:36:11,fe:25:f7:ac:a9:a0,11:36:11,0
2018-03-06,11:36:17,36:40:10:04:6c:77,11:36:17,0
2018-03-06,11:37:17,6e:28:08:96:03:aa,11:36:18,0
2018-03-06,11:36:54,36:5e:f9:d9:f7:b8,11:36:21,0
2018-03-06,11:36:24,9e:af:b1:03:ea:45,11:36:24,0
2018-03-06,11:36:45,e2:6e:25:16:26:87,11:36:45,0
2018-03-06,11:36:45,7a:59:f8:07:07:c8,11:36:45,0
2018-03-06,11:37:24,b8:27:eb:64:2c:fc,11:36:54,0
2018-03-06,11:36:59,2a:fb:67:cf:a8:c3,11:36:59,0
2018-03-06,11:37:02,be:32:d4:dc:39:2b,11:37:02,0
2018-03-06,11:37:03,fa:88:63:a6:9d:94,11:37:03,0
2018-03-06,11:37:04,da:0f:c4:38:52:09,11:37:04,0
2018-03-06,11:37:05,4e:07:c6:c7:a8:49,11:37:05,0
2018-03-06,11:37:27,F8:3F:51:2C:7D:8E,11:37:06,0
2018-03-06,11:37:27,0C:C0:C0:3A:C6:28,11:37:06,0
2018-03-06,11:37:06,f2:ac:02:50:f6:66,11:37:06,0
2018-03-06,11:37:12,72:db:e1:1e:e2:aa,11:37:12,0
2018-03-06,11:37:13,88:e7:12:01:bf:3f,11:37:13,0
2018-03-06,11:37:15,6a:99:b6:db:50:7c,11:37:14,0
2018-03-06,11:37:20,8e:b6:9d:83:ef:a2,11:37:20,0
2018-03-06,11:37:25,62:af:97:ca:9a:23,11:37:25,0
2018-03-06,11:37:29,7a:42:27:b8:a7:ef,11:37:29,0
2018-03-06,11:37:39,2a:44:29:4b:8a:88,11:37:39,0
2018-03-06,11:37:44,7c:50:49:70:d3:63,11:37:44,0
2018-03-06,11:37:48,5e:ab:a5:88:fc:a7,11:37:47,0
